date,areaName,areaCode,vaccinationsAgeDemographics
2022-11-05,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 346145.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 7888.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 51.117, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71587.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2796.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 27.894, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 105517.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2822.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 53.924, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 105407.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1462.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 73.571, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 169041.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2270.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 75.179, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 63634.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 808.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 78.004, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-04,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 338257.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3812.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 49.952, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 68791.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1364.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 26.805, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 102695.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1485.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 52.482, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 103945.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 670.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 72.55, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 166771.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 963.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 74.17, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 62826.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 293.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 77.013, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-03,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 334445.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 4331.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 49.389, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 67427.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1519.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 26.273, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 101210.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1665.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 51.723, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 103275.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 733.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 72.083, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 165808.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1147.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 73.741, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 62533.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 414.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 76.654, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-02,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 330114.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 4976.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 48.749, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 65908.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1983.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 25.681, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 99545.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1759.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 50.872, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 102542.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 801.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.571, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 164661.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1234.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 73.231, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 62119.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 433.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 76.147, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-11-01,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 325138.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 4854.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 48.015, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 63925.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1489.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 24.909, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 97786.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1857.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 49.973, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 101741.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 913.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.012, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 163427.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1508.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 72.682, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 61686.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 595.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 75.616, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-10-31,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 320284.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3482.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 47.298, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 62436.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1189.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 24.328, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 95929.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1273.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 49.024, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 100828.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 599.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 70.375, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 161919.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1020.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 72.012, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 61091.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 421.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 74.887, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-10-30,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 316802.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 300.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 46.784, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 61247.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 115.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 23.865, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 94656.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 99.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 48.374, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 100229.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 39.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 69.957, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 160899.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 86.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.558, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 60670.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 47.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 74.371, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-10-29,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 316502.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 9257.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 46.739, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 61132.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2657.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 23.82, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 94557.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3025.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 48.323, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 100190.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2405.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 69.929, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 160813.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3575.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.52, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 60623.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1170.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 74.313, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-10-28,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 307245.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 5055.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 45.372, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 58475.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1806.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 22.785, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 91532.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1814.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 46.777, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 97785.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 853.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 68.251, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 157238.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1435.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 69.93, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 59453.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 582.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 72.879, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
2022-10-27,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 302190.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 11112.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 44.626, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 56669.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3146.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 22.081, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 89718.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3977.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 45.85, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 96932.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 2692.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 67.655, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 155803.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 3989.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 69.292, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 58871.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 1297.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 72.165, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 0.0}]"
